지역,대학,계열,전형유형,세부전형명,모집단위명,입결등급 기준,2019,2020,2021,2022,수시등급 트렌드,평균등급,2019등급,2020등급,2021등급,2022등급,평균
충남,공주대,인문,1.학생부종합,일반전형,관광영어통역융복합학과,1단계합격자최저,3.9,2.6,6.2,5.6,,4.58,3등급,2등급,6등급,5등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,교육학과,1단계합격자최저,5.8,6,5.7,4.2,,5.43,5등급,6등급,5등급,4등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,국어교육과,1단계합격자최저,4.3,4.4,4.9,3.8,,4.35,4등급,4등급,4등급,3등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,독어독문학과,1단계합격자최저,7,5.5,5.4,7,,6.23,7등급,5등급,5등급,7등급,6등급
충남,공주대,인문,1.학생부종합,일반전형,문헌정보교육과,1단계합격자최저,5.7,3.6,3.2,4.8,,4.33,5등급,3등급,3등급,4등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,법학과,1단계합격자최저,5.4,5,4.5,5.9,,5.2,5등급,5등급,4등급,5등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,부동산학과,1단계합격자최저,5.4,4.7,8.2,6.1,,6.1,5등급,4등급,8등급,6등급,6등급
충남,공주대,인문,1.학생부종합,일반전형,불어불문학과,1단계합격자최저,7.2,5.9,6.1,6.9,,6.53,7등급,5등급,6등급,6등급,6등급
충남,공주대,인문,1.학생부종합,일반전형,사학과,1단계합격자최저,4.6,4.2,4.4,5,,4.55,4등급,4등급,4등급,5등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,사회복지학과,1단계합격자최저,5.9,4.4,4.8,4.3,,4.85,5등급,4등급,4등급,4등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,산업유통학과,1단계합격자최저,6.1,6.1,5.6,6.1,,5.98,6등급,6등급,5등급,6등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,상업정보교육과,1단계합격자최저,3.2,3.7,5.4,4.9,,4.3,3등급,3등급,5등급,4등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,역사교육과,1단계합격자최저,5.8,4.3,3,3.2,,4.08,5등급,4등급,3등급,3등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,영어교육과,1단계합격자최저,4.6,5.1,6,5.6,,5.33,4등급,5등급,6등급,5등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,영어영문학과,1단계합격자최저,4.9,6.2,7.2,6.7,,6.25,4등급,6등급,7등급,6등급,6등급
충남,공주대,인문,1.학생부종합,일반전형,유아교육과,1단계합격자최저,3.1,3.1,4.8,6.9,,4.48,3등급,3등급,4등급,6등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,윤리교육과,1단계합격자최저,2.8,3.1,3,3.4,,3.08,2등급,3등급,3등급,3등급,3등급
충남,공주대,인문,1.학생부종합,일반전형,일반사회교육과,1단계합격자최저,3.5,2.8,2.9,3.6,,3.2,3등급,2등급,2등급,3등급,3등급
충남,공주대,인문,1.학생부종합,일반전형,중어중문학과,1단계합격자최저,5.7,5,5.5,6.3,,5.63,5등급,5등급,5등급,6등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,지리교육과,1단계합격자최저,3.8,3.5,3.4,3.1,,3.45,3등급,3등급,3등급,3등급,3등급
충남,공주대,인문,1.학생부종합,일반전형,지리학과,1단계합격자최저,6,5.4,5.8,5.3,,5.63,6등급,5등급,5등급,5등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,지역사회개발학과,1단계합격자최저,5.4,4.7,7.4,6.3,,5.95,5등급,4등급,7등급,6등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,특수교육과,1단계합격자최저,3.3,6.5,4.2,5.2,,4.8,3등급,6등급,4등급,5등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,한문교육과,1단계합격자최저,3.9,5.6,6.1,4.2,,4.95,3등급,5등급,6등급,4등급,4등급
충남,공주대,인문,1.학생부종합,일반전형,행정학과,1단계합격자최저,4.1,5.7,4.2,4.8,,4.7,4등급,5등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,간호학과,최종합격자50%컷,2.5,2.6,2.7,2.89,,2.67,2등급,2등급,2등급,2등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,건축학전공(5년제),최종합격자50%컷,3.3,3.5,3.3,3.61,,3.43,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,광공학과,최종합격자50%컷,4.1,4.3,4.7,5.76,,4.72,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,그린스마트건축공학과,최종합격자50%컷,3.9,4,4.1,4.66,,4.17,3등급,4등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,금형설계공학과,최종합격자50%컷,4.2,4.7,4.5,5.51,,4.73,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,기계자동차공학부,최종합격자50%컷,3.7,4,4.3,5.12,,4.28,3등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,기술가정교육과,최종합격자50%컷,1.9,2.2,2.2,2.25,,2.14,1등급,2등급,2등급,2등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,대기과학과,최종합격자50%컷,3,3.3,3.9,4.12,,3.58,3등급,3등급,3등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,데이터정보물리학과,최종합격자50%컷,4.1,4.1,4.8,5.18,,4.55,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,도시융합시스템공학과,최종합격자50%컷,4.3,4.3,4.7,5.7,,4.75,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,동물자원학과,최종합격자50%컷,3.7,3.9,4.1,4.42,,4.03,3등급,3등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,문화재보존과학과,최종합격자50%컷,3.1,3,3.5,3.73,,3.33,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,물리교육과,최종합격자50%컷,2.6,2.6,2.3,3.06,,2.64,2등급,2등급,2등급,3등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,미래자동차공학과,최종합격자50%컷,3.7,4,4.8,5.03,,4.38,3등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,보건행정학과,최종합격자50%컷,3.3,3.6,3.7,3.6,,3.55,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,사회환경공학과,최종합격자50%컷,4.3,4.3,4.7,4.77,,4.52,4등급,4등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,산림과학과,최종합격자50%컷,4.2,4.1,4.4,5,,4.43,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,산업디자인공학부,최종합격자50%컷,4.1,4.2,4.1,4.43,,4.21,4등급,4등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,산업시스템공학과,최종합격자50%컷,4.1,4.1,4.4,4.91,,4.38,4등급,4등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,생명과학과,최종합격자50%컷,3.2,3.5,3.6,3.83,,3.53,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,생물교육과,최종합격자50%컷,1.8,2,1.8,3.14,,2.19,1등급,2등급,1등급,3등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,소프트웨어학과,최종합격자50%컷,3.4,3.5,3.7,4.03,,3.66,3등급,3등급,3등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,수학교육과,최종합격자50%컷,2.2,2.5,2.2,2.47,,2.34,2등급,2등급,2등급,2등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,스마트정보기술공학과,최종합격자50%컷,3.9,3.9,4.2,5.34,,4.34,3등급,3등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,스마트팜공학과,최종합격자50%컷,4.6,4.4,4.8,4.7,,4.63,4등급,4등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,식물자원학과,최종합격자50%컷,3.7,4.1,4.4,5.02,,4.31,3등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,식품공학과,최종합격자50%컷,3.7,3.6,3.9,4.35,,3.89,3등급,3등급,3등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,식품영양학과,최종합격자50%컷,4.1,4.2,4.1,4.58,,4.25,4등급,4등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,신소재공학부,최종합격자50%컷,3.6,3.7,3.9,4.85,,4.01,3등급,3등급,3등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,외식상품학과,최종합격자50%컷,4.1,4.2,5.6,4.93,,4.71,4등급,4등급,5등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,원예학과,최종합격자50%컷,4.2,4.4,4.6,5.5,,4.68,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,응급구조학과,최종합격자50%컷,3.1,3.3,3.3,3.55,,3.31,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,응용수학과,최종합격자50%컷,3.5,3.7,4,4.2,,3.85,3등급,3등급,4등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,의료정보학과,최종합격자50%컷,3.7,3.9,3.9,4.08,,3.9,3등급,3등급,3등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,의류상품학과,최종합격자50%컷,4.1,3.7,3.7,4.08,,3.9,4등급,3등급,3등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,전기전자제어공학부,최종합격자50%컷,3.7,3.8,4.1,4.54,,4.04,3등급,3등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,정보통신공학과,최종합격자50%컷,3.9,3.9,4.2,4.42,,4.11,3등급,3등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,조경학과,최종합격자50%컷,4,4.2,4.5,5.02,,4.43,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,지구과학교육과,최종합격자50%컷,2.1,2.5,2.5,2.52,,2.41,2등급,2등급,2등급,2등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,지역건설공학과,최종합격자50%컷,4.6,4.4,5.7,5.84,,5.14,4등급,4등급,5등급,5등급,5등급
충남,공주대,자연,2.학생부교과,일반전형,지질환경과학과,최종합격자50%컷,4,3.9,4,4.95,,4.21,4등급,3등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,컴퓨터공학과,최종합격자50%컷,3.4,3.5,3.7,3.73,,3.58,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,컴퓨터교육과,최종합격자50%컷,2.8,2.6,2.9,2.97,,2.82,2등급,2등급,2등급,2등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,특수동물학과,최종합격자50%컷,2.4,3,2.7,3.29,,2.85,2등급,3등급,2등급,3등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,화학공학부,최종합격자50%컷,3,3.1,3.4,4.57,,3.52,3등급,3등급,3등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,화학과,최종합격자50%컷,3.2,3.4,3.5,4.85,,3.74,3등급,3등급,3등급,4등급,3등급
충남,공주대,자연,2.학생부교과,일반전형,화학교육과,최종합격자50%컷,2.6,2.6,2,2.62,,2.46,2등급,2등급,2등급,2등급,2등급
충남,공주대,자연,2.학생부교과,일반전형,환경공학과,최종합격자50%컷,3.7,3.7,4.2,4.49,,4.02,3등급,3등급,4등급,4등급,4등급
충남,공주대,자연,2.학생부교과,일반전형,환경교육과,최종합격자50%컷,2.7,2.9,2.9,3.12,,2.91,2등급,2등급,2등급,3등급,2등급
충남,공주대,자연,2.학생부교과,지역인재전형,간호학과,최종합격자50%컷,,2.9,2.9,3.04,,2.95,,2등급,2등급,3등급,2등급
충남,공주대,자연,1.학생부종합,일반전형,간호학과,1단계합격자최저,4,3.9,4,4.3,,4.05,4등급,3등급,4등급,4등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,건축학전공(5년제),1단계합격자최저,4.3,4.7,4.6,5.1,,4.68,4등급,4등급,4등급,5등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,광공학과,1단계합격자최저,6.2,5.6,5.2,7,,6,6등급,5등급,5등급,7등급,6등급
충남,공주대,자연,1.학생부종합,일반전형,국제학부,1단계합격자최저,5.3,5.5,5.9,5.7,,5.6,5등급,5등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,그린스마트건축공학과,1단계합격자최저,4.9,4.9,5.1,4.9,,4.95,4등급,4등급,5등급,4등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,금형설계공학과,1단계합격자최저,6.8,5.6,8.1,6.1,,6.65,6등급,5등급,8등급,6등급,6등급
충남,공주대,자연,1.학생부종합,일반전형,기계자동차공학부,1단계합격자최저,5.8,5.5,5,6.6,,5.73,5등급,5등급,5등급,6등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,기술가정교육과,1단계합격자최저,3.8,3.3,3.5,3.2,,3.45,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,1.학생부종합,일반전형,대기과학과,1단계합격자최저,5.1,5,6.1,5.1,,5.33,5등급,5등급,6등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,데이터정보물리학과,1단계합격자최저,5.1,5.3,7.1,5.6,,5.78,5등급,5등급,7등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,도시융합시스템공학과,1단계합격자최저,4.4,4.4,5.4,5.7,,4.98,4등급,4등급,5등급,5등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,동물자원학과,1단계합격자최저,5.5,5.1,5.1,5.1,,5.2,5등급,5등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,문화재보존과학과,1단계합격자최저,4.9,4.5,8,6.1,,5.88,4등급,4등급,8등급,6등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,물리교육과,1단계합격자최저,3.6,3.5,3.9,3.7,,3.68,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,1.학생부종합,일반전형,미래자동차공학과,1단계합격자최저,4.4,3.7,4.2,5.8,,4.53,4등급,3등급,4등급,5등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,보건행정학과,1단계합격자최저,4.3,5.6,6.5,5.5,,5.48,4등급,5등급,6등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,사회환경공학과,1단계합격자최저,4.4,4.4,5.8,5.6,,5.05,4등급,4등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,산림과학과,1단계합격자최저,5.4,6.7,5.4,5.7,,5.8,5등급,6등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,산업디자인공학부,1단계합격자최저,5.8,5.3,4.8,6.6,,5.63,5등급,5등급,4등급,6등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,산업시스템공학과,1단계합격자최저,5.7,5,5.7,5.8,,5.55,5등급,5등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,생명과학과,1단계합격자최저,5.1,5.1,4.9,5,,5.03,5등급,5등급,4등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,생물교육과,1단계합격자최저,2.7,3.2,5.2,3.4,,3.63,2등급,3등급,5등급,3등급,3등급
충남,공주대,자연,1.학생부종합,일반전형,소프트웨어학과,1단계합격자최저,4.5,4.8,5.1,4.9,,4.83,4등급,4등급,5등급,4등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,수학교육과,1단계합격자최저,3.6,3.7,3.6,3.9,,3.7,3등급,3등급,3등급,3등급,3등급
충남,공주대,자연,1.학생부종합,일반전형,스마트정보기술공학과,1단계합격자최저,5.9,6.2,5.4,5.6,,5.78,5등급,6등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,스마트팜공학과,1단계합격자최저,5.2,4.6,5.3,5.8,,5.23,5등급,4등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,식물자원학과,1단계합격자최저,5.3,4.9,5.3,5.7,,5.3,5등급,4등급,5등급,5등급,5등급
충남,공주대,자연,1.학생부종합,일반전형,식품공학과,1단계합격자최저,4.8,5,5,4.8,,4.9,4등급,5등급,5등급,4등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,식품영양학과,1단계합격자최저,4.2,3,5.8,5.9,,4.73,4등급,3등급,5등급,5등급,4등급
충남,공주대,자연,1.학생부종합,일반전형,신소재공학부,1단계합격자최저,5.2,5.5,4.8,5.5,,5.25,5등급,5등급,4등급,5등급,5등급
